"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL1256418";"";"None";"633.57";"2";"6.51";"M2";"Cc1cc(Br)c2oc(Nc3ccc(-c4cn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3F)nc2c1";"IC50";"'='";"94.0";"nM";"7.03";"";"";"UO_0000065";"11.09";"0.23";"0.52";"6.94";"0";"CHEMBL3047240";"Inhibition of Homo sapiens (human) recombinant C-terminal GST-tagged IGF1R expressed in baculovirus infected Sf21 cells by homogeneous time-resolved fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046195";"1";"Scientific Literature";"Med Chem Res";"2012";"CHEMBL4106362";"";"";""
"CHEMBL1256434";"";"None";"572.12";"2";"5.65";"M26";"Cc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1Nc1nc2cccc(Cl)c2o1";"IC50";"'='";"196.0";"nM";"6.71";"";"";"UO_0000065";"11.72";"0.22";"1.06";"5.88";"0";"CHEMBL3047240";"Inhibition of Homo sapiens (human) recombinant C-terminal GST-tagged IGF1R expressed in baculovirus infected Sf21 cells by homogeneous time-resolved fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046195";"1";"Scientific Literature";"Med Chem Res";"2012";"CHEMBL4106362";"";"";""
"CHEMBL1256433";"";"None";"592.54";"2";"6.00";"M25";"CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(Cl)c4)c4c(N)ncnc43)CC2)CC1";"IC50";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"12.34";"0.24";"1.31";"6.40";"0";"CHEMBL3047240";"Inhibition of Homo sapiens (human) recombinant C-terminal GST-tagged IGF1R expressed in baculovirus infected Sf21 cells by homogeneous time-resolved fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046195";"1";"Scientific Literature";"Med Chem Res";"2012";"CHEMBL4106362";"";"";""
"CHEMBL1256432";"";"None";"576.08";"2";"5.48";"M24";"CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1";"IC50";"'='";"7.5";"nM";"8.12";"";"";"UO_0000065";"14.10";"0.27";"2.64";"7.12";"0";"CHEMBL3047240";"Inhibition of Homo sapiens (human) recombinant C-terminal GST-tagged IGF1R expressed in baculovirus infected Sf21 cells by homogeneous time-resolved fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046195";"1";"Scientific Literature";"Med Chem Res";"2012";"CHEMBL4106362";"";"";""
"CHEMBL4522012";"";"None";"621.71";"2";"5.87";"77";"Cc1cc(NC2CCN(C)CC2)ccc1-c1cc2c(N3CCC[C@H](C(=O)NCc4ccc(OC(F)(F)F)cc4)C3)ncnc2[nH]1";"IC50";"'='";"434.0";"nM";"6.36";"";"";"UO_0000065";"10.23";"0.19";"0.49";"6.47";"0";"CHEMBL4378262";"Inhibition of IGF1R (unknown origin) by mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376817";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL3897623";"";"None";"462.60";"0";"4.33";"table2, ent 181";"CCN(CC)CCCNC(=O)c1ccc(Nc2ncc(C)c(Nc3cc(C4CC4)n[nH]3)n2)cc1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"13.62";"0.25";"1.97";"5.68";"0";"CHEMBL3882755";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) un-phosphorylated apo-enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL464800";"";"None";"419.71";"0";"4.85";"table2, ent 154";"Clc1ccc(CNc2ncc(Br)c(Nc3cc(C4CC4)[nH]n3)n2)cc1";"IC50";"'>='";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882755";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) un-phosphorylated apo-enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL456549";"";"None";"399.30";"0";"4.76";"table2, ent 199";"C[C@@H](Nc1ncc(Br)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccccc1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"15.78";"0.34";"1.54";"8.02";"0";"CHEMBL3882756";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) tri-phosphorylated enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";"";"";""
"CHEMBL1809204";"";"None";"495.95";"0";"4.00";"17";"COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(F)ccn23)n1";"IC50";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"15.33";"0.30";"3.60";"8.65";"0";"CHEMBL1811057";"Inhibition of IGF1-induced autophosphorylation of human recombinant IGF1R expressed in mouse fibroblasts by high throughput assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1806477";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL1809207";"";"None";"507.98";"1";"3.36";"20";"COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(CO)ccn23)n1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"13.56";"0.26";"3.53";"6.37";"0";"CHEMBL1811057";"Inhibition of IGF1-induced autophosphorylation of human recombinant IGF1R expressed in mouse fibroblasts by high throughput assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1806477";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL575448";"BMS-754807";"2.0";"461.51";"0";"3.61";"1a";"C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1";"IC50";"'='";"8.4";"nM";"8.08";"";"";"UO_0000065";"17.50";"0.32";"4.47";"6.95";"0";"CHEMBL1228260";"Inhibition of IGF1R";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221304";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";""
"CHEMBL1762149";"";"None";"447.44";"0";"4.22";"3";"C[C@H]1C(=O)N(c2ccc([S+]([O-])C(F)(F)F)cc2)C(=O)N1Cc1ccnc2ccccc12";"IC50";"'='";"2520.0";"nM";"5.60";"";"";"UO_0000065";"12.51";"0.25";"1.38";"7.31";"0";"CHEMBL1764613";"Inhibition of IGF-induced autophosphosphorylation of GST-tagged human IGF1R expressed in SF21 cells by time resolved-fluorescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759913";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL4106362";"";"";""
"CHEMBL1762153";"";"None";"463.44";"0";"3.89";"7";"C[C@@H]1C(=O)N(c2ccc(S(=O)(=O)C(F)(F)F)cc2)C(=O)N1Cc1ccnc2ccccc12";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"14.07";"0.28";"2.63";"7.44";"0";"CHEMBL1764613";"Inhibition of IGF-induced autophosphosphorylation of GST-tagged human IGF1R expressed in SF21 cells by time resolved-fluorescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759913";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL4106362";"";"";""
"CHEMBL2023556";"";"None";"561.56";"1";"4.68";"11j";"COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4cccc(OC(F)(F)F)c4)C3)n2)cc(OC)c1OC";"IC50";"'='";"116.0";"nM";"6.94";"";"";"UO_0000065";"12.35";"0.24";"2.26";"6.48";"0";"CHEMBL2025773";"Inhibition of human N-terminal GST-fused IGF1R cytoplasmic domain (960 to 1367) expressed in Hi5 cells using Biotin- Ahx- EEEEAYGWLDF-OH as substrate after 90 mins by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021774";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3833782";"";"";""
"CHEMBL2023555";"";"None";"491.59";"0";"4.09";"11i";"COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4cccc(C)c4)C3)n2)cc(OC)c1OC";"IC50";"'='";"722.0";"nM";"6.14";"";"";"UO_0000065";"12.49";"0.23";"2.05";"6.28";"0";"CHEMBL2025773";"Inhibition of human N-terminal GST-fused IGF1R cytoplasmic domain (960 to 1367) expressed in Hi5 cells using Biotin- Ahx- EEEEAYGWLDF-OH as substrate after 90 mins by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021774";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3833782";"";"";""
"CHEMBL2023553";"";"None";"491.59";"0";"4.34";"11g";"COc1cc(Nc2nccc(N3CCC[C@H](C(=O)N[C@H](C)c4ccccc4)C3)n2)cc(OC)c1OC";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2025773";"Inhibition of human N-terminal GST-fused IGF1R cytoplasmic domain (960 to 1367) expressed in Hi5 cells using Biotin- Ahx- EEEEAYGWLDF-OH as substrate after 90 mins by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021774";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3833782";"";"";""
"CHEMBL2023548";"";"None";"477.57";"0";"3.78";"11b";"COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4ccccc4)C3)n2)cc(OC)c1OC";"IC50";"'='";"6120.0";"nM";"5.21";"";"";"UO_0000065";"10.92";"0.20";"1.43";"5.33";"0";"CHEMBL2025773";"Inhibition of human N-terminal GST-fused IGF1R cytoplasmic domain (960 to 1367) expressed in Hi5 cells using Biotin- Ahx- EEEEAYGWLDF-OH as substrate after 90 mins by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021774";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3833782";"";"";""
"CHEMBL2023545";"";"None";"459.55";"0";"3.83";"7k";"Cc1ccc(CNC(=O)[C@H]2CCCN(c3ccnc(Nc4ccc5c(c4)OCCO5)n3)C2)cc1";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2025773";"Inhibition of human N-terminal GST-fused IGF1R cytoplasmic domain (960 to 1367) expressed in Hi5 cells using Biotin- Ahx- EEEEAYGWLDF-OH as substrate after 90 mins by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021774";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3833782";"";"";""
"CHEMBL2023537";"";"None";"415.54";"0";"3.93";"7c";"Cc1ccc(CNC(=O)[C@H]2CCCN(c3ccnc(NCc4ccccc4)n3)C2)cc1";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2025773";"Inhibition of human N-terminal GST-fused IGF1R cytoplasmic domain (960 to 1367) expressed in Hi5 cells using Biotin- Ahx- EEEEAYGWLDF-OH as substrate after 90 mins by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021774";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3833782";"";"";""
"CHEMBL2023534";"";"None";"491.59";"0";"4.09";"1";"COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4ccc(C)cc4)C3)n2)cc(OC)c1OC";"IC50";"'='";"4610.0";"nM";"5.34";"";"";"UO_0000065";"10.86";"0.20";"1.25";"5.45";"0";"CHEMBL2025773";"Inhibition of human N-terminal GST-fused IGF1R cytoplasmic domain (960 to 1367) expressed in Hi5 cells using Biotin- Ahx- EEEEAYGWLDF-OH as substrate after 90 mins by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021774";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3833782";"";"";""
"CHEMBL3914262";"";"None";"451.54";"0";"3.44";"BDBM184364";"Cn1cc(-c2cccc(Cc3c4c(nn3C)CCc3cnc(Nc5ccn(C)n5)nc3-4)c2)cn1";"IC50";"'='";"0.36";"nM";"9.44";"";"332639";"UO_0000065";"20.91";"0.38";"6.00";"10.35";"0";"CHEMBL3887328";"DELFIA Assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five.TM. Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates.10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 .mu.L of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4). 90 uL from each reaction are transferred.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886278";"37";"BindingDB Database";"";"2015";"None";"";"";""
"CHEMBL3959347";"";"None";"527.64";"2";"5.51";"BDBM184423";"CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(-c4cnn(Cc5ccccc5)c4)cc2)CC3)n1";"IC50";"'='";"0.55";"nM";"9.26";"";"332674";"UO_0000065";"17.55";"0.32";"3.75";"10.15";"0";"CHEMBL3887328";"DELFIA Assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five.TM. Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates.10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 .mu.L of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4). 90 uL from each reaction are transferred.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886278";"37";"BindingDB Database";"";"2015";"None";"";"";""
"CHEMBL3965342";"";"None";"494.61";"0";"3.54";"BDBM184436";"CN(C)CCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2-c2ccc(-c4cnn(C)c4)cc2)CC3)n1";"IC50";"'='";"0.26";"nM";"9.59";"";"332687";"UO_0000065";"19.38";"0.35";"6.05";"10.14";"0";"CHEMBL3887328";"DELFIA Assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five.TM. Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates.10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 .mu.L of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4). 90 uL from each reaction are transferred.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886278";"37";"BindingDB Database";"";"2015";"None";"";"";""
"CHEMBL460164";"";"None";"553.09";"2";"5.09";"2";"COc1cc2c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c(C#N)cnc2cc1OCCCN(C)CCO";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"12.39";"0.25";"1.76";"6.32";"0";"CHEMBL1018146";"Inhibition of GST-IGF1R";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139310";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL498816";"";"None";"607.18";"2";"6.60";"36";"CCn1c(Sc2ccc(Nc3c(C#N)cnc4cc(OCCCN5CCOCC5)c(OC)cc34)cc2Cl)nc(C)c1C";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"12.89";"0.25";"1.22";"8.03";"0";"CHEMBL1018146";"Inhibition of GST-IGF1R";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139310";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL584355";"";"None";"435.52";"0";"3.14";"8f";"O=C(Nc1nccs1)[C@@H]1CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"19.97";"0.38";"5.56";"7.49";"0";"CHEMBL1045057";"Inhibition of IGF1R after 60 mins by fluorescence electrophoresis";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154171";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL4062877";"";"None";"454.51";"1";"5.59";"3m";"Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(F)ccc3O)cc12";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4018639";"Inhibition of recombinant IGF1R (unknown origin) using poly (Glu,Tyr) 4:1 as substrate after 60 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4017490";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";""
"CHEMBL501964";"";"None";"560.59";"1";"2.91";"30";"COc1cc2c(cc1Nc1nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN1CCOCC1)CC2";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"14.07";"0.26";"4.98";"5.23";"0";"CHEMBL1033172";"Inhibition of IGF-1R";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL463116";"";"None";"504.57";"1";"3.62";"35";"COc1cc2c(cc1Nc1nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n1)N(CCN(C)C)CC2";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"14.66";"0.27";"3.78";"5.95";"0";"CHEMBL1033172";"Inhibition of IGF-1R";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL554350";"";"None";"603.70";"2";"7.58";"24";"CN(C)S(=O)(=O)c1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccccc5Oc5ccccc5)c4)c3c2)c1";"IC50";"'='";"1116.0";"nM";"5.95";"";"";"UO_0000065";"9.86";"0.18";"-1.63";"5.11";"0";"CHEMBL1026936";"Inhibition of IGF1-induced human IGF1R phosphorylation expressed in mouse NIH-3T3 cells treated 2 hrs prior to IGF1 challenge by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158409";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307716";"";"";""
"CHEMBL1779202";"";"None";"425.53";"0";"4.49";"2";"CC1(C)c2cc(C3CCN(C4COC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"14.10";"0.26";"1.51";"8.68";"0";"CHEMBL1828188";"Inhibition of IGF1R activity by TR-FRET assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821705";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL1256436";"";"None";"572.12";"2";"5.65";"M28";"Cc1cc(Nc2nc3cccc(Cl)c3o2)ccc1-c1nn([C@H]2CC[C@H](N3CCN(C)CC3)CC2)c2ncnc(N)c12";"IC50";"'='";"22.0";"nM";"7.66";"";"";"UO_0000065";"13.38";"0.26";"2.01";"6.71";"0";"CHEMBL3047240";"Inhibition of Homo sapiens (human) recombinant C-terminal GST-tagged IGF1R expressed in baculovirus infected Sf21 cells by homogeneous time-resolved fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046195";"1";"Scientific Literature";"Med Chem Res";"2012";"CHEMBL4106362";"";"";""
